title,date,full_text,link
Cambium Networks’ ePMP Elevate solution improve UK Broadband ,"June 19, 2017",Boundless Networks Limited has upgraded its installed base equipment to Cambium Networks’ ePMP Elevate solution.,https://www.microwavejournal.com/articles/28639-cambium-networks-epmp-elevate-solution-improve-uk-broadband
CBNL and TPx Communications Win Global Telecoms Business Award ,"June 19, 2017",Cambridge Broadband Networks (CBNL) and TPx Communications (TPx) are winners of the ‘Infrastructure Innovation’ category at the Global Telecoms Business Innovation Awards.,https://www.microwavejournal.com/articles/28638-cbnl-and-tpx-communications-win-global-telecoms-business-award
Thales Alenia Space to construct GX satellite for Inmarsat ,"June 12, 2017",Thales Alenia Space has signed a contract with Inmarsat for the construction of its new communication Global Xpress satellite.,https://www.microwavejournal.com/articles/28604-thales-alenia-space-to-construct-gx-satellite-for-inmarsat
"Qorvo® Wi-Fi BAW Filters Triple Range for Smart Home, Enterprise Apps","June 5, 2017",Qorvo® announced new Bulk Acoustic Wave (BAW) filters that significantly expand Wi-Fi range and coverage in smart home and enterprise applications.,https://www.microwavejournal.com/articles/28553-qorvo-wi-fi-baw-filters-triple-range-for-smart-home-and-enterprise-applications
High Performance from Cobham Antennas in EpicNG Tests,"June 5, 2017",Cobham SATCOM's SAILOR and Sea Tel VSAT antennas deliver high uplink throughput during Intelsat 33e testing by service provider Marlink.,https://www.microwavejournal.com/articles/28548-high-performance-from-cobham-antennas-in-epicng-tests
Filtronic Announces Highly Integrated E-Band Transceiver Modules,"June 5, 2017",Filtronic Broadband Limited announced highly integrated E-Band transceiver modules capable of N x 10 Gbps applications.,https://www.microwavejournal.com/articles/28547-filtronic-announces-highly-integrated-e-band-transceiver-modules
Qorvo Introduces DOCSIS 3.1 Amplifiers and Attenuator,"June 1, 2017","Qorvo® expanded its CATV portfolio with five new products that improve upstream and downstream capabilities in customer premises equipment. The launch includes four DOCSIS 3.1 upstream amplifiers and a broadband digital step attenuator (DSA), which are sampling now.",https://www.microwavejournal.com/articles/28541-qorvo-introduces-docsis-31-amplifiers-and-attenuator
Europasat Communication Satellite Shipped for Launch ,"May 26, 2017","Europasat, the Inmarsat S-Band/Hellas Sat 3 telecommunication satellite, has been shipped to the Kourou launch pad in French Guyana to be launched by Ariane 5 rocket in June.",https://www.microwavejournal.com/articles/28476-europasat-communication-satellite-shipped-for-launch
ETL Systems to Showcase RF Technology at CommunicAsia2017 ,"May 19, 2017","ETL Systems will showcase its latest RF technology at CommunicAsia2017, highlighting its commitment to the Asia-Pacific region following major orders placed by operators there.",https://www.microwavejournal.com/articles/28416-etl-systems-to-showcase-rf-technology-at-communicasia2017
"Nokia, China Huaxin Sign Agreements to Create JV","May 18, 2017","Nokia and China Huaxin Post & Telecommunication Economy Development Center (China Huaxin) signed the definitive agreements for the proposed integration of Alcatel-Lucent Shanghai Bell Co. Ltd. (ASB) and Nokia's China business. This follows Nokia's acquisition of Alcatel-Lucent, which closed in November 2016.",https://www.microwavejournal.com/articles/28405-nokia-china-huaxin-sign-definitive-agreements-for-nokia-shanghai-bell-joint-venture-creation
Akoustis Demonstrates 5.8 GHz Single Crystal Resonators For BAW Filters,"May 16, 2017","BAW filter start-up Akoustis Technologies, Inc. demonstrated 5.8 GHz single crystal AlN resonators for RF filter applications. The high frequency RF resonator technology targets 5 GHz Wi-Fi and LTE-U.",https://www.microwavejournal.com/articles/28377-akoustis-demonstrates-58-ghz-single-crystal-resonators-for-baw-filters
AT&T Launches Wireless Internet Access To Underserved Areas in Georgia,"May 15, 2017","Participating in the FCC's Connect America Fund, AT&T completed deploying the first wave of fixed wireless internet access using LTE to rural, underserved locations in Georgia. The service will provide download speeds of at least 10 Mbps.",https://www.microwavejournal.com/articles/28373-att-launches-first-phase-of-wireless-internet-access-in-rural-underserved-areas-of-georgia
Rohde & Schwarz Provides Quick DVB-S2 and DVB-S2X Satellite Transmission Tests,"May 15, 2017","Rohde & Schwarz is extending the functional range of its R&S SMW200A vector signal generator to include the DVB-S2 satellite standard and its extension DVB-S2X. The R&S SMW200A with the new option provides a simple solution for testing components, devices and satellites that support these standards. It is said to be the first single-device solution on the market to generate DVB-S2/DVB-S2X signals not only as IF signals below 6 GHz but also on transmission frequencies in the Ku-Band and other microwave bands up to 40 GHz.",https://www.microwavejournal.com/articles/28369-rohde-schwarz-provides-quick-dvb-s2-and-dvb-s2x-satellite-transmission-tests
NI Lowers Cost of Wireless Device Production Test with Updates to WTS,"May 12, 2017","NI announced updates to the Wireless Test System (WTS), NI’s solution for multisite automated testing of wireless devices.",https://www.microwavejournal.com/articles/28359-ni-lowers-cost-of-wireless-device-production-test-with-updates-to-the-wireless-test-system
"Verizon Outbids AT&T, Winning Straight Path to Gain 28, 39 GHz Spectrum","May 12, 2017","Verizon Communications outbid AT&T to acquire Straight Path Communications, a $3.1 billion deal that will give Verizon 28 and 39 GHz spectrum for 5G services.",https://www.microwavejournal.com/articles/28348-more-serious-than-att-verizon-wins-straight-path-to-gain-28-and-39-ghz-spectrum
IDT Introduces Family of SPDT Reflective RF Switches,"May 3, 2017","Integrated Device Technology, Inc. (IDT) introduced two high performance SPDT reflective switches, covering 5 MHz to 10 GHz, in compact 2 x 2 mm packages.",https://www.microwavejournal.com/articles/28290-idt-introduces-family-of-spdt-reflective-rf-switches
MACOM Announces Seven Amplifiers for CATV,"April 26, 2017",MACOM Technology Solutions Inc. announced seven CATV amplifiers designed for DOCSIS 3.1 and legacy HFC cable networks. The four single-ended and three differential amplifiers cover both the 5 to 300 MHz upstream and 45 to 1218 MHz downstream bands.,https://www.microwavejournal.com/articles/28252-macom-announces-seven-amplifiers-for-catv
NI Releases Test Software for the Latest IEEE 802.11ax Draft Standard,"April 26, 2017","NI announced the WLAN Test Toolkit 17.0 with support for Draft 1.1 of the IEEE 802.11ax standard. Combined with NI’s second-generation Vector Signal Transceiver (VST), the WLAN Test Toolkit 17.0 supports 802.11ax waveform generation and analysis for characterization, validation and production test of products, such as RF front end components, wireless modules and user devices, that implement Draft 1.1 of the IEEE 802.11ax standard.",https://www.microwavejournal.com/articles/28244-ni-releases-test-software-for-the-latest-ieee-80211ax-draft-standard
RFMW’s Integrated Power Module Boosts 5 GHz Wi-Fi,"April 20, 2017","RFMW, Ltd. announces design and sales support for an integrated power amplifier module from Qorvo.",https://www.microwavejournal.com/articles/28221-rfmws-integrated-power-module-boosts-5-ghz-wi-fi
"In $1B Agreement, Corning to Supply Fiber-Optic Cable for Verizon's Network","April 19, 2017",Verizon Communications Inc. announced a three-year minimum purchase agreement with Corning Inc. to provide fiber optic cable and associated hardware to ensure critical coverage and capacity for Verizon’s nationwide wireless broadband network.,https://www.microwavejournal.com/articles/28216-in-1b-agreement-corning-to-supply-fiber-optic-cable-for-verizons-network
Anokiwave Introduces World’s First Commercially Available 5G Phased Array Active Antenna,"April 18, 2017","Anokiwave, Inc. announced the introduction of the first in a family of Phased Array Antenna Innovator’s Kits, the AWMF-0129, driven by the Anokiwave AWMF-0108 28 GHz 5G Quad Core IC with embedded functions for remote telemetry and low-latency steeringTM.",https://www.microwavejournal.com/articles/28204-anokiwave-introduces-worlds-first-commercially-available-5g-phased-array-active-antenna
IDT and Epson Provide Low Phase Noise Timing for Telecom and Data Centers,"April 17, 2017","Integrated Device Technology, Inc. (IDT) and Seiko Epson Corporation (Epson) have collaborated on a low phase noise timing solution for telecommunications and data center applications. IDT's new 8V19N474 jitter attenuator and frequency synthesizer, coupled with Epson's VG-4513 high performance voltage-controlled crystal oscillator (VCXO), provide best-in-class phase noise performance for demanding applications such as 40/100/400 Gbps Ethernet timing. For wired communications, the IDT-Epson solution meets physical layer specifications for phase noise, bit error rate and signal-to-noise ratio without external filtering.",https://www.microwavejournal.com/articles/28209-idt-and-epson-provide-low-phase-noise-timing-reference-design-for-telecom-and-data-centers
"Anritsu, EMITE Announce First Signaling OTA Test System to Support 802.11ac","April 13, 2017","Anritsu and EMITE are proud to announce that the new Anritsu Wireless Connectivity Test Set MT8862A, an integrated one‐box test set specifically for testing IEEE802.11 WLAN devices, has been successfully used in combination to the EMITE E500 Reverberation Chamber to test OTA figures of merit for IEEE802.11ac/n/a/g/b devices.",https://www.microwavejournal.com/articles/28188-anritsu-emite-announce-worlds-first-signaling-ota-test-system-to-support-ieee80211ac-standard
Pasternack Releases New Low Phase Noise Amplifiers from 1.5 to 18 GHz,"April 13, 2017",Pasternack has released a new line of low phase noise amplifiers that incorporate GaAs HBT MMIC semiconductor technology to deliver ultra-low phase noise performance over a wide dynamic range.,https://www.microwavejournal.com/articles/28182-pasternack-releases-new-low-phase-noise-amplifiers-from-15-to-18-ghz
Qorvo Accelerates 802.11ax Transition with BAW Filters,"April 12, 2017",Qorvo® continues to advance 802.11ax migration as customers implement its recently released portfolio of Wi-Fi front-end modules (FEMs).,https://www.microwavejournal.com/articles/28178-qorvo-accelerates-80211ax-transition-with-baw-filters
Ampleon Unveils its Activity at EDI CON China 2017,"April 12, 2017",Ampleon will showcase its LDMOS and GaN RF PA portfolio and high power RF solutions at EDI CON China 2017 in Shanghai.,https://www.microwavejournal.com/articles/28170-ampleon-unveils-its-activity-at-edi-con-china-2017
AT&T Acquiring Straight Path Communications for 28 and 39 GHz Spectrum,"April 10, 2017","AT&T will acquire Straight Path Communications to gain 28 and 39 GHz spectrum covering the entire U.S., including the top 40 markets.",https://www.microwavejournal.com/articles/28189-att-acquiring-straight-path-for-28-and-39-ghz-spectrum
Anritsu Introduces WLAN Solution with Industry-First Capability,"April 3, 2017","Anritsu Company announces a Network Mode for its Wireless Connectivity Test Set MT8862A, which is an instrument capable of supporting various WLAN protocol standards such as IEEE802.11ac/n/a/g/b. This makes the MT8862A the industry’s first solution capable of measuring the performance of an 802.11ac-capable WLAN device under test (DUT) in the actual operating state.",https://www.microwavejournal.com/articles/28118-anritsu-company-introduces-industrys-first-solution-capable-of-measuring-wlan-dut-performance-in-actual-operating-condition
CBNL Unlocks 31 GHz with Point-to-Multipoint Solution,"April 3, 2017",Cambridge Broadband Networks has launched a 31 GHz variant of its VectaStar point-to-multipoint solution to accelerate 5G backhaul and fixed wireless.,https://www.microwavejournal.com/articles/28107-cbnl-unlocks-31-ghz-with-pmp-millimeter-wave-solution
Molex BNC RF Connectors and Assemblies Improve Viewing Experience,"March 30, 2017","Molex introduced its new line of radio frequency products, BNC RF Connectors and Assemblies. Designed for leading 8K High-Speed, High Definition TV (HDTV), video equipment and camera manufacturers, the new innovation from Molex yields return loss performance that exceeds SMPTE 2082-1 standards, allowing for future bandwidth expansion without needing to change connector hardware.",https://www.microwavejournal.com/articles/28093-molex-bnc-rf-connectors-and-assemblies-improve-viewing-experience
"Analog Devices Acquires OneTree Microdevices, Extending CATV Reach","March 30, 2017","Analog Devices (ADI) has acquired OneTree Microdevices, Inc., a fabless startup developing GaAs and GaN amplifiers for cable (CATV) and fiber-to-the-home (FTTH) infrastructure. The addition complements ADI's existing portfolio and enables ADI to supply the complete signal chain for cable infrastructure.",https://www.microwavejournal.com/articles/28090-analog-devices-acquires-onetree-microdevices-adding-gaas-and-gan-amplifiers-for-catv
TowerJazz Announces Silicon Photonic Process For Optical Transceivers,"March 27, 2017","Pure-play foundry TowerJazz has announced a silicon photonic process (SiPho) developed for optical networking applications. The process includes several versions of single-mode silicon waveguides, high speed germanium photodetectors, p-n junction modulators and compatibility with edge and grating couplers.",https://www.microwavejournal.com/articles/28086-towerjazz-announces-silicon-photonic-process-for-optical-transceivers
MaxLinear Announces 64 GBd Linear TIA for 400/600G Coherent Systems,"March 24, 2017","MaxLinear Inc. announced a 64 GBd linear coherent transimpedance amplifier (TIA) for 400 and 600 Gbps dense wave division multiplexing (DWDM) coherent systems. The MxL9162 exceeds the performance requirements of 64 GBd high bandwidth micro-intradyne coherent receiver designs for long-haul, metro and data center interconnect applications.",https://www.microwavejournal.com/articles/28076-maxlinear-announces-64-gbd-linear-tia-for-400g-and-600g-coherent-systems
MACOM Announces 64 GBd Modulator Drivers for 600G Metro Networks,"March 24, 2017","MACOM announced three surface-mount 64 GBd linear modulator drivers for 600G coherent optical networks. With differential inputs and single-ended outputs for use with InP and LiNbO3 modulators, the drivers support 64 GBd and 64-QAM modulation.",https://www.microwavejournal.com/articles/28075-macom-announces-64-gbd-modulator-driver-for-600g-metro-networks
Norway’s National Communications Authority Discusses Future-proof Wireless Networks,"March 24, 2017",At a seminar in Oslo Norway’s National Communications Authority considered how to future-proof wireless infrastructures within regulations to help deliver on the promise of superfast broadband.,https://www.microwavejournal.com/articles/28072-norways-national-communications-authority-discusses-future-proof-wireless-networks
"SATELLITE 2017 Reflects Healthy, Optimistic Industry","March 21, 2017","The SATELLITE 2017 conference, held March 6-9 in Washington, reflected the optimism of an industry chasing the promises of broadband and the IoT, fueled by the investments of wealthy entrepreneurs. To wit, Jeff Bezos, who became rich on the success of Amazon, is parlaying that success into his reusable rocket venture Blue Origin and a vision of renewed space exploration. Microwave Journal attended SATELLITE 2017 to see what role the RF/microwave industry is playing.",https://www.microwavejournal.com/articles/28057-satellite-2017-reflects-healthy-optimistic-industry
TowerJazz Announces 300 GHz SiGe Technology for 400G Communications,"March 21, 2017","TowerJazz announced the availability of H5, a 300 GHz SiGe process optimized for 400 Gbps optical communications. The H5 process joins TowerJazz’s terabit platform, comprising the earlier HX, H2, H3 and H4 processes.",https://www.microwavejournal.com/articles/28051-towerjazz-announces-300-ghz-sige-technology-for-400g-communications
"SAGE Millimeter Releases V-Band, Dual Polarized Antenna Horn Assembly","March 20, 2017","SAGE Millimeter has released a V-Band, dual polarized horn antenna assembly covering 50 to 75 GHz. The antenna features an integrated orthomode transducer (OMT) that provides high port isolation and cross-polarization cancellation, enabling the antenna to separate a circular or elliptical polarized waveform into two linear, orthogonal waveforms. At the center frequency, the horn antenna has 15 dBi nominal gain and a typical half-power beamwidth of 28 degrees on the E-plane and 33 degrees on the H-plane.",https://www.microwavejournal.com/articles/28049-sage-millimeter-releases-full-v-band-dual-polarized-antenna-horn-assembly
MaxLinear Announces Drivers and TIA for 200G/400G Optical Networks,"March 17, 2017","MaxLinear announced three new products for optical networks: a 45 GBd, linear, Mach-Zehnder modulator driver; a 32 GBd, low power, linear driver and a 45 GBd transimpedance amplifier (TIA).",https://www.microwavejournal.com/articles/28046-maxlinear-announces-drivers-and-tia-for-optical-networks
Eye on 802.11ax: What It Is and How to Overcome the Design and Test Challenges It Creates,"March 17, 2017",An update from Keysight Technologies on the evolving 802.11ax standard and the design and testing challenges it creates.,https://www.microwavejournal.com/articles/28043-eye-on-80211ax-what-it-is-and-how-to-overcome-the-design-and-test-challenges-it-creates
Qorvo Announces PAM4 Drivers and TIAs for Data Centers,"March 17, 2017","Qorvo announced three 28 GBd linear drivers (single and quad-channel) and two, single channel, linear TIAs for the pulse amplitude modulation-4 (PAM4) optical networking standard. The drivers are in production, and the single channel TIAs will be available for sampling in April.",https://www.microwavejournal.com/articles/28040-qorvo-announces-pam4-drivers-and-tias-for-data-centers
Telenor Satellite and Cobham Sign THOR 7 Antenna Deal,"March 17, 2017",Telenor Satellite and Cobham have signed an agreement for the supply of SAILOR Ka-Band antenna systems to support the new generation THOR 7 High Throughput Satellite service.,https://www.microwavejournal.com/articles/28038-telenor-satellite-and-cobham-sign-thor-7-antenna-deal
60 GHz Integrated Synthesizer/PA Module Generates +12 dBm P1dB,"March 16, 2017","Pasternack launched a complete millimeter wave transmitter module for developing multi-Gbps, high speed, point-to-point wireless communication links. The PEM010 operates in the global unlicensed frequency spectrum from 57.0 to 64.8 GHz and supports the IEEE 802.11ad and 802.11aj Wi-Fi protocols for wireless networking.",https://www.microwavejournal.com/articles/28036-new-module-features-integrated-synthesizer-and-power-amplifier-generating-output-p1db-up-to-12-dbm
"GigPeak Announces Quad, 64 GBd Linear Modulator Driver","March 16, 2017","GigPeak, Inc. announced a 64 GBd quad-channel linear optical modulator driver for 400G/600G coherent optical networks. The GX66471 will support 16- and 64-QAM, addressing the needs of both 400G and 600G systems. It has a differential input and single-end output, with a 4.5 Vpp output swing for driving lithium niobate Mach-Zehnder modulators.",https://www.microwavejournal.com/articles/28030-gigpeak-announces-64-gbd-smt-quad-linear-modulator-driver
New Tech Brief: How Phase Noise Affects Radar and Communications Systems,"March 15, 2017","Custom MMIC has published a free technical brief, “Addressing Your Phase Noise Challenges in Radar and Communication Systems,” illuminating key aspects of how phase noise impacts signal quality in radar and communication systems. The tech brief provides insight into product solutions that can be used in radar and communication systems that are phase noise constrained.",https://www.microwavejournal.com/articles/28028-new-tech-brief-covering-how-phase-noise-effects-radar-and-communications-systems-by-custom-mmic
Making Connections – Collaborating to Develop the NEX10 Interface,"March 13, 2017","Kymeta has unveiled the commercialized version of the company’s Ku-Band electronically scanned antenna based on metamaterials technology. The mTenna, used with Kymeta’s KyWay terminal, provides a satellite link for mobile platforms or stationary sites that lack terrestrial infrastructure. The company also announced a partnership with Intelsat for a satellite data service using mTenna and KyWay.",https://www.microwavejournal.com/articles/27953-making-connections-collaborating-to-develop-the-nex10-interface
Kymeta Announces Commercial Release of Ku-Band Metamaterial Antenna and Satellite Data Service,"March 10, 2017","Guerrilla RF Inc. announced the closing of a $2.8 million Series D funding round — a combination of equity and debt — with participation from multiple angel investors. Based in Greensboro, North Carolina, Guerrilla RF provides high performance RF and microwave integrated circuits for wireless infrastructure.",https://www.microwavejournal.com/articles/28062-kymeta-announces-commercial-release-of-ku-band-metamaterial-antenna-and-satellite-data-service
Guerrilla RF Completes $2.8M Series D Funding Round,"March 9, 2017",Eutelsat Communications and ViaSat Inc. have completed setting up a joint venture to expand Eutelsat's current wholesale broadband business and launch a new consumer retail service in Europe and the Mediterranean.,https://www.microwavejournal.com/articles/27991-guerrilla-rf-announces-completion-of-28m-series-d-funding-round
Eutelsat and ViaSat Create European Broadband Joint Venture,"March 7, 2017",Newtec has unveiled a number of new DVB-S2X wideband products for use in High Throughput Satellite (HTS) and global networks.,https://www.microwavejournal.com/articles/27976-eutelsat-and-viasat-close-european-broadband-joint-venture
Newtec Expands HTS and DVB-S2X Wideband Product Portfolio,"March 6, 2017","MaxLinear Inc. announced the MxL1105, a broadband microwave transceiver that supports all licensed and unlicensed bands from 5 to 44 GHz, including all ETSI-defined channel spacing options from 5 to 224 MHz. It handles all QAM modulation code rates up to 4096 QAM.",https://www.microwavejournal.com/articles/27966-newtec-expands-hts-and-dvb-s2x-wideband-product-portfolio
MaxLinear Introduces Broadband Microwave Transceiver,"February 24, 2017","The FCC's office of engineering and technology has authorized the first LTE unlicensed (LTE-U) devices for operation in the 5 GHz Wi-Fi band. U.S. cellular operator T-Mobile announced it is deploying LTE-U technology, using network equipment from Ericsson and Nokia, and will begin rolling out the service this spring.",https://www.microwavejournal.com/articles/27912-maxlinear-introduces-broadband-microwave-transceiver
FCC Authorizes First LTE-U Equipment,"February 23, 2017",N/A,https://www.microwavejournal.com/articles/27908-fcc-authorizes-first-lte-u-devices-t-mobile-plans-initial-deployment-this-spring
NI Announces the Next Generation of USRP RIO Software Defined Radio Solutions,"February 21, 2017","NI announced the availability of the USRP-2945 quad receiver software defined radio (SDR) and the USRP-2944 high performance 2x2 multiple input, multiple output (MIMO) SDR. Both models deliver a new level of performance and capability to the USRP (Universal Software Radio Peripheral) family.",https://www.microwavejournal.com/articles/27900-ni-announces-the-next-generation-of-usrp-rio-software-defined-radio-solutions
MaxLinear Launches 32 GBd Linear Coherent TIA,"February 17, 2017","MaxLinear released the MxL9105 dual-channel linear coherent transimpedance amplifier (TIA) for 100G/200G dense wave division multiplexing (DWDM) coherent systems. The high transimpedance gain is well-suited for metro networks that have greater signal loss, due to the prevalence of older fiber and multiple interconnects. The low input referred noise density and extremely low power consumption make it ideal for the entire range of 32 GBd ICR module designs including type 1, type 2 and the latest micro-ICR.",https://www.microwavejournal.com/articles/27879-maxlinear-launches-32-gbd-linear-coherent-tia
Richardson RFPD Introduces Latest Fractus SMT Multiband Antenna for Mobile and Wireless Devices,"February 15, 2017","Richardson RFPD Inc. announced the availability and full design support capabilities for the latest mXTEND™ SMT multiband antenna from Fractus, S.A. The Fractus mXTEND antenna boosters leverage Fractus’ Virtual Antenna™ technology to reduce design cycle times by replacing time-consuming, high-NRE custom antenna solutions with miniature, standard, off-the-shelf components.",https://www.microwavejournal.com/articles/27859-richardson-rfpd-introduces-latest-fractus-smt-multiband-antenna-for-mobile-and-wireless-devices
Millimeter Wave Active Bandpass Filters,"February 14, 2017",Integrated Device Technology will acquire GigPeak for $3.08 per share or approximately $250 million in cash. The purchase price is approximately 22 percent higher than the closing price of GigPeak shares on February 10. The deal is expected to close during the second calendar quarter of 2017.,https://www.microwavejournal.com/articles/27781-millimeter-wave-active-bandpass-filters
GaN Powers Microwave Point-to-Point Radios,"February 14, 2017",Huber+Suhner will deliver complete connectivity solutions for 140 TGV trains of SNCF and thus support the world’s first broadband Wi-Fi on trains with speeds of up to 300 km/h.,https://www.microwavejournal.com/articles/27778-gan-powers-microwave-point-to-point-radios
IDT Acquiring GigPeak For ~$250M,"February 13, 2017","WIN Semiconductors reported a soft December quarter (Q4), reflecting the seasonality of the mobile phone market. However, revenue for the full year grew 13 percent. Q4 margins declined from a drop in capacity utilization and a decline in the value of gold inventory, reflecting the drop in gold prices.",https://www.microwavejournal.com/articles/27855-idt-acquiring-gigpeak
Huber+Suhner and ENGIE Ineo to Deliver Connectivity Solutions to TGV fleet,"February 13, 2017","Integrated Device Technology Inc. (IDT) introduced its next-generation 10 Gbps-class millimeter wave (mmWave) modem for wireless infrastructure carrier deployments in both access and backhaul. The IDT® RWM6050 is the industry's first highly integrated mmWave dual modem (PHY + MAC + ADC/DAC + beamforming) for applications such as fixed wireless broadband access, WTTx (wireless to the edge), small cell backhaul, 5G service and other emerging applications.",https://www.microwavejournal.com/articles/27849-hubersuhner-and-engie-ineo-to-deliver-connectivity-solutions-to-tgv-fleet
"WIN Semiconductors Reports Soft Q4, Full Year Growth","February 10, 2017",AtlanTecRF launched its LNI series of noise injection loop test translator (LTT) systems for off-satellite loop back testing of the transmit signal.,https://www.microwavejournal.com/articles/27843-win-semiconductors-reports-soft-q4-full-year-growth
IDT Enters mmWave Market with Integrated Modem Solutions,"February 8, 2017",N/A,https://www.microwavejournal.com/articles/27835-idt-enters-mmwave-market-with-the-introduction-of-integrated-modem-solutions
AtlanTecRF Introduces Noise Injection Loop Test Translator,"February 8, 2017",N/A,https://www.microwavejournal.com/articles/27980-noise-injection-ltt-test-systems
Small Satellite Regulatory Cooperation Strengthened in the Americas,"February 6, 2017",The International Telecommunication Union’s SmallSat Symposium and Workshop has strengthened cooperation and partnerships in the Americas region.,https://www.microwavejournal.com/articles/27823-small-satellite-regulatory-cooperation-strengthened-in-the-americas
Brazilian SGDC Dual-use Communication Satellite Shipped for Launch,"February 6, 2017","The dual use SGDC Geostationary Defense and Strategic Communications Satellite built by Thales Alenia Space for Brazil is ready to be shipped to Kourou, French Guyana for launch in March.",https://www.microwavejournal.com/articles/27822-brazilian-sgdc-dual-use-communication-satellite-shipped-for-launch
AT&T Plans Field Trials of “Project AirGig”,"February 3, 2017","By fall, AT&T is planning to conduct field trials of its millimeter wave propagation over power line technology named Project AirGig. AirGig has the potential to provide Gbps data rates without incurring expensive construction costs.",https://www.microwavejournal.com/articles/27821-att-plans-field-trials-of-project-airgig
ETL Systems Showcase RF Innovations at Convergence India 2017,"February 1, 2017","ETL Systems will be showcasing its new advanced technologies in RF distribution at Convergence India 2017, which is taking place on February 8 to 10 in New Delhi.",https://www.microwavejournal.com/articles/27810-etl-systems-showcase-rf-innovations-at-convergence-india-2017
Tektronix Introduces Industry’s First Comprehensive Receiver Testing Solution for MIPI D-PHY v2.0,"January 31, 2017","Tektronix, a leading worldwide provider of measurement solutions, today introduced the industry’s first receiver test solution with 100 percent coverage of the MIPI Alliance’s recently released D-PHY v.2.0 specification along with full support for the C-PHY v1.1 receiver test specification.",https://www.microwavejournal.com/articles/27805-tektronix-introduces-industrys-first-comprehensive-receiver-testing-solution-for-mipi-d-phy-v20
Hispasat 36W-1 Satellite Carries Ground-Breaking Airbus Technology ,"January 30, 2017","When launched on 27 January 2017 Hispasat 36W-1 (AG-1) became the first satellite to use active Ku-Band antennas, which were supplied by Airbus Defence and Space.",https://www.microwavejournal.com/articles/27786-hispasat-36w-1-satellite-carries-ground-breaking-airbus-technology
New FCC Chairman Addresses Staff,"January 27, 2017",New FCC chairman Ajit Pai told his colleagues at the commission that one of their priorities will be to close the digital divide. He also promised to listen to all views and approach issues with an open mind.,https://www.microwavejournal.com/articles/27775-new-fcc-chairman-addresses-staff
MACOM Completes Acquisition of AppliedMicro,"January 26, 2017","MACOM completed its acquisition of Applied Micro Circuits Corporation on January 26, 2017. The deal strengthens MACOM’s portfolio for the data center market, adding OTN framers, MACsec Ethernet networking components and a single-lambda PAM4 platform.",https://www.microwavejournal.com/articles/27772-macom-completes-acquisition-of-appliedmicro
Surging Wi-Fi Traffic and New IoT Applications to Spike Wireless IC Shipments by 54% by 2020,"January 26, 2017","Surging Wi-Fi traffic, new uses cases, and emerging IoT applications will result in a nearly 54% increase in wireless IC shipments by 2020, forecasts ABI Research. The short-range wireless connectivity market technologies—including ZigBee, Thread, Bluetooth Low Energy (BLE), Z-Wave, Wi-Fi, and NFC—will continue to evolve to meet new market demands, as evident with various new and upcoming enhancements. ",https://www.microwavejournal.com/articles/27769-surging-wi-fi-traffic-and-new-iot-applications-to-spike-wireless-ic-shipments-by-54-by-2020
Phasor and Thales Alenia Space Team Up for Development of Advanced Broadband Smart Terminal,"January 25, 2017","Phasor and Thales Alenia Space (TAS) have signed a memorandum of understanding (MoU) for the development of a software-defined, smart terminal for commercial Ka satellite communications.",https://www.microwavejournal.com/articles/27762-phasor-and-thales-alenia-space-team-up-for-development-of-advanced-roadband-smart-terminal
Ajit Pai Named FCC Chairman,"January 24, 2017","President Trump appointed Ajit Pai the new chairman of the Federal Communications Commission (FCC), replacing Tom Wheeler. Pai joined the commission in 2012 and has been a critic of net neutrality.",https://www.microwavejournal.com/articles/27757-ajit-pai-named-fcc-chairman
Qorvo Introduces Industry’s Smallest and Most Power-Efficient Family of Wi-Fi Front-End Modules,"January 6, 2017","Qorvo® has introduced a new family of 2.4 and 5 GHz Wi-Fi Front-End Modules (FEM) that pave the way for smaller, more energy-efficient wireless routers, gateways and other networked devices in the home. The seven new FEMs support high-bandwidth throughput with minimal power consumption in a small form factor and maximum reliable range.",https://www.microwavejournal.com/articles/27686-qorvo-introduces-industrys-smallest-and-most-power-efficient-family-of-wi-fi-front-end-modules
OneWeb Raises $1.2 Billion to Fund Satellite Production,"December 20, 2016","OneWeb Ltd., founded in 2012 with the goal of providing affordable internet access for everyone on the planet using a constellation of 720 low earth orbit (LEO) satellites, announced it has secured $1.2 billion to fund satellite development and the construction of a high volume satellite production facility in Exploration Park, Fla.",https://www.microwavejournal.com/articles/27593-oneweb-raises-12-billion-to-fund-satellite-production
ViaSat and Boeing Complete Preliminary Design Review for ViaSat-3 Satellites,"December 20, 2016","ViaSat Inc. and Boeing completed the preliminary design review (PDR) for the first two geostationary ViaSat-3 satellites, being designed to deliver more than 1 Tbps network capacity.",https://www.microwavejournal.com/articles/27595-viasat-and-boeing-complete-preliminary-design-review-for-viasat-3-satellites
Peraso Releases New WiGig Compliant Phased Array Chipset,"December 15, 2016","Peraso Technologies Inc., a leader in Wireless Gigabit (WiGig®) chipsets, today announced the availability of its W120 WiGig phased array chipset for consumer electronics. The W120 builds on the Wi-Fi CERTIFIED WiGig™ W110 Chipset, with support for high-bandwidth applications such as wireless routers, VR devices and wireless displays.",https://www.microwavejournal.com/articles/27562-peraso-releases-new-wigig-compliantphased-array-chipset
