title,date,full_text,link
"US Army Orders 1,000 New L3Harris Falcon IV Compact Team Radios to Enhance Tactical Communications","October 12, 2021","The U.S. Army has ordered 1,000 new L3Harris Technologies Falcon® IV AN/PRC-171 Compact Team Radios to ensure soldiers at any tactical level can transmit crucial information to command teams across an integrated network.",https://www.microwavejournal.com/articles/36925-us-army-orders-1-000-new-l3harris-falcon-iv-compact-team-radios-to-enhance-tactical-communications
ERZIA to Exhibit at AOC Europe in Booth B14,"October 12, 2021","ERZIA Technologies announced that they will be exhibiting in person in booth B14 at the upcoming Association of Old Crows (AOC) Europe Conference and Exhibition in Liverpool, U.K., October 12-13, 2021. ",https://www.microwavejournal.com/articles/36920-erzia-to-exhibit-at-aoc-europe-in-booth-b14
LM Delivers Long Range Hypersonic Weapon's Ground System to US Army,"October 12, 2021","Lockheed Martin celebrated with the U.S. Army the delivery of critical ground equipment for its LRHW system—part of a rapid, multi-year hypersonic weapons development program supporting the service’s focus on long-range precision fires.",https://www.microwavejournal.com/articles/36918-lm-delivers-long-range-hypersonic-weapons-ground-system-to-us-army
Hensoldt Develops Multifunctional Jammer to Counter New Threats,"October 12, 2021","HENSOLDT has developed a multi-function jamming system called 'Kalaetron Attack' that can actively jam enemy radars in an extremely wide frequency band, but can also be used passively as a reconnaissance sensor.",https://www.microwavejournal.com/articles/36917-hensoldt-develops-multifunctional-jammer-to-counter-new-threats
Thales Unveils the Ground Observer 20 Multi-Mission Radar,"October 12, 2021","The Thales GO 20 MM radar uniquely combines ground and low-level air surveillance in a single surveillance asset, the radar offers exceptional early UAV detection and automatic classification.",https://www.microwavejournal.com/articles/36916-thales-unveils-the-ground-observer-20-multi-mission-radar
Antares Defence Systems Acquires Scimitar Technology Ltd,"October 12, 2021","Antares Defence Systems announced the acquisition of Scimitar Technology Ltd.
",https://www.microwavejournal.com/articles/36915-antares-defence-systems-acquires-scimitar-technology-ltd
NGC's AARGM-ER Transitions into LRIP,"October 1, 2021",The U.S. Navy has awarded Northrop Grumman Corporation the contract to proceed with low rate initial production (LRIP) for the AGM-88G Advanced Anti-Radiation Guided Missile Extended Range.,https://www.microwavejournal.com/articles/36856-ngcs-aargm-er-transitions-into-lrip
TMD USA Wins Major Defense Contract,"October 1, 2021","TMD Technologies, LLC has won a large defense contract for travelling wave tube amplifiers (TWTAs) for use in a radar unmanned aerial vehicle program.",https://www.microwavejournal.com/articles/36855-tmd-usa-wins-major-defense-contract
The Last Drone Standing: First Responder UAS Endurance Challenge,"September 29, 2021","The First Responder Unmanned Aircraft System (UAS) Endurance Challenge addressed the obstacle of extending the flight time for drones that carry heavy payloads.  Forty-three teams entered the competition, of which five final competitors spent a total of 14 months designing and building lightweight drones. ",https://www.microwavejournal.com/articles/36848-the-last-drone-standing-first-responder-uas-endurance-challenge
CAES Provides RF Assemblies for L3Harris F-16 Viper Shield EW Suite,"September 29, 2021",CAES has been selected by L3Harris Technologies to develop RF assemblies for its new Viper Shield all-digital electronic warfare suite. ,https://www.microwavejournal.com/articles/36843-caes-provides-rf-assemblies-for-l3harris-f-16-viper-shield-ew-suite
L3Harris Receives First FRP Orders for Advanced Tactical Radios on U.S. Army's HMS Contracts,"September 28, 2021","L3Harris Technologies has received full rate production orders for the U.S. Army’s handheld, manpack & small form-fit (HMS) program providing advanced multi-channel, multi-mission communications for the Integrated Tactical Network.  ",https://www.microwavejournal.com/articles/36832-l3harris-receives-first-frp-orders-for-advanced-tactical-radios-on-us-armys-hms-contracts
Rohde & Schwarz to Provide R&S KORA for F126 Frigates,"September 27, 2021",Rohde & Schwarz was awarded a contract to provide the R&S KORA system for communications and radar electronic support measures for new German F126 frigates.,https://www.microwavejournal.com/articles/36825-rohde-and-schwarz-to-provide-r-and-s-kora-for-f126-frigates
Mercury Systems to Acquire Avalex Technologies Corporation,"September 27, 2021","Mercury Systems, Inc. announced that it has signed a definitive agreement to acquire Avalex Technologies Corporation. ",https://www.microwavejournal.com/articles/36817-mercury-systems-to-acquire-avalex-technologies-corporation
Thales and Ritek Expand Their Radar Collaboration,"September 24, 2021",The Norwegian Defence Material Agency signed an agreement with the Netherlands Defence Material Organisation for five Thales Ground Master 200 multi-mission compact radars with Ritek performing vehicle integration of the counter-battery radars.,https://www.microwavejournal.com/articles/36814-thales-and-ritek-expand-their-radar-collaboration
Kymeta Announces Grant of New U.S. Patent for Multi-Beam Capabilities,"September 21, 2021","Kymeta announced that the United States Patent and Trademark Office awarded Kymeta Corporation a U.S. Patent for its multi-beam antenna configuration, enabling redundant, simultaneous, multi-orbit satellite connectivity.",https://www.microwavejournal.com/articles/36792-kymeta-announces-grant-of-new-us-patent-for-multi-beam-capabilities
BridgeComm Delivers Optical Inter-Satellite Links for Enhanced Navigation Constellations and Data Transmission,"September 16, 2021",BridgeComm announced it will offer AstroBridge optical inter-satellite links tracking terminals for high data rates for data transmission and resilient performance in navigation.,https://www.microwavejournal.com/articles/36782-bridgecomm-delivers-optical-inter-satellite-links-for-enhanced-navigation-constellations-and-data-transmission
Hensoldt Introduces New Naval Surveillance Radar,"September 16, 2021","At DSEi, HENSOLDT introduced its newly developed ‘Quadome’ radar system for naval surveillance and target acquisition. 
",https://www.microwavejournal.com/articles/36781-hensoldt-introduces-new-naval-surveillance-radar
OneWeb Confirms Successful Launch of 34 Satellites from Baikonur,"September 15, 2021",OneWeb confirmed its successful launch of 34 satellites by Arianespace from the Baikonur Cosmodrome in Kazakhstan. ,https://www.microwavejournal.com/articles/36773-oneweb-confirms-successful-launch-of-34-satellites-from-baikonur
Linwave Technology and Marki Microwave Develop Miniature Switched Filter Bank Solution,"September 15, 2021",Linwave announced the successful conclusion of phase 1 of the product concept hardware realization and the start of the pre-production phase of its new miniature switched filter bank solution. ,https://www.microwavejournal.com/articles/36772-linwave-technology-and-marki-microwave-develop-miniature-switched-filter-bank-solution
Mercury Systems Demonstrates Ready-to-Run SOSA Aligned Sensor Processing Platform,"September 14, 2021","Mercury Systems, Inc successfully demonstrated the Model 8256 SOSA aligned Development Platform at the U.S. Army - FACE™ and SOSA Technical Interchange Meeting.",https://www.microwavejournal.com/articles/36766-mercury-systems-demonstrates-ready-to-run-sosa-aligned-sensor-processing-platform
Leonardo DRS Launches AC2ES ,"September 14, 2021","Leonardo DRS, Inc. announced that it has introduced an advanced and cost-effective A-PNT solution to counter anti-global positioning system threats while improving the functionality of a range of combat-critical networking platforms. ",https://www.microwavejournal.com/articles/36762-leonardo-drs-launches-ac2es
TPY-4 Radar Setting New Standard in Airspace Threat Detection,"September 14, 2021","Lockheed Martin’s TPY-4 has received its official U.S. Government nomenclature—AN/TPY-4(V)1—officially marking the radar’s maturity and its ability to deliver fully-digital technology, and therefore setting a new standard for the future of radars.",https://www.microwavejournal.com/articles/36761-tpy-4-radar-setting-new-standard-in-airspace-threat-detection
Modern Flat Panel Antenna Technology for Ku-/Ka-Band User Terminals in LEO Satellite Communications Systems,"September 14, 2021","Leonardo DRS, Inc. announced that it has received a contract to design, manufacture and deliver unmanned threat emitter threat kit 12 remote emitter systems providing advanced surface-to-air missile threat simulation to increase realistic training capabilities for aircrews using U.S. Air Force premier training ranges.",https://www.microwavejournal.com/articles/36729-modern-flat-panel-antenna-technology-for-ku-ka-band-user-terminals-in-leo-satellite-communications-systems
Leonardo DRS Awarded Contract for Surface-to-Air Missile Threat Simulators for U.S. Air Force Training Ranges,"September 13, 2021",N/A,https://www.microwavejournal.com/articles/36742-leonardo-drs-awarded-contract-for-surface-to-air-missile-threat-simulators-for-us-air-force-training-ranges
Reconfigurable Filter for Military Radio Using MEMS Switches,"September 13, 2021","Announcing the deal, AT&T explained OneWeb’s LEO satellites will also be used to backhaul cell sites hard to reach with fibre. ",https://www.microwavejournal.com/articles/36710-reconfigurable-filter-for-military-radio-using-mems-switches
Architecture of the Cospas-Sarsat Global Satellite Distress and Safety System for Military Applications,"September 13, 2021",Hughes and OneWeb agree to deliver LEO satellite services as part of Hughes multi-transport solution portfolio and demonstrate successful multi-orbit connectivity across GEO and LEO satellites.,https://www.microwavejournal.com/articles/36708-architecture-of-the-cospas-sarsat-global-satellite-distress-and-safety-system-for-military-applications
"Accelerating EW System Development, Deployment and Sustainment","September 13, 2021","Filtronic plc announced that it has manufactured and shipped more than 60,000 transmit and receive modules (TRM) to a European defense OEM in just three years, under a specialist engineering and manufacturing services arrangement.",https://www.microwavejournal.com/articles/36707-accelerating-ew-system-development-deployment-and-sustainment
AT&T Taps OneWeb For Fibre Alternative,"September 10, 2021","W. L. Gore & Associates' new product is smaller and lighter than previous offerings, yet capable of transmitting UHD 4K video with excellent shielding from RF interference.",https://www.microwavejournal.com/articles/36723-at-and-t-taps-oneweb-for-fibre-alternative
Hughes and OneWeb Announce Agreements for LEO Satellite Service in U.S. and India,"September 10, 2021",Kymeta and OneWeb announced the successful testing of the Kymeta u8 based low earth orbit (LEO) terminal with OneWeb’s LEO satellite constellation.,https://www.microwavejournal.com/articles/36720-hughes-and-oneweb-announce-agreements-for-leo-satellite-service-in-us-and-india
Filtronic Reaches 60k Milestone With Transmit/Receive Modules for European Phased Array Radar Application,"September 9, 2021","The airborne ISR market is estimated to be valued at USD 9.9 billion in 2021 and is projected to reach USD 12.8 billion by 2026, recording a CAGR of 5.1 percent in terms of value.",https://www.microwavejournal.com/articles/36704-filtronic-reaches-60k-milestone-with-transmit-receive-modules-for-european-phased-array-radar-application
W. L. Gore & Associates Offers Ultra-low-loss 12G-SDI Coaxial Video Cable ,"September 9, 2021","DARPA announced that a first-of-its-kind sensor system developed under the Arrays at Commercial Timescales – Integration and Validation (ACT-IV) program has transitioned to the Air Force Research Laboratory for continued advancement and experimentation.
",https://www.microwavejournal.com/articles/36702-w-l-gore-and-associates-offers-ultra-low-loss-12g-sdi-coaxial-video-cable
Kymeta and OneWeb Successfully Test LEO-GEO Capable Land and Maritime Flat Panel User Terminal,"September 7, 2021",N/A,https://www.microwavejournal.com/articles/36692-kymeta-and-oneweb-successfully-test-leo-geo-capable-land-and-maritime-flat-panel-user-terminal
Airborne ISR Market Worth $12.8B by 2026,"September 7, 2021",N/A,https://www.microwavejournal.com/articles/36685-airborne-isr-market-worth-128b-by-2026
DARPA Transitions Next-Generation Phased Array System to Support Future Defense R&D,"September 1, 2021",N/A,https://www.microwavejournal.com/articles/36648-darpa-transitions-next-generation-phased-array-system-to-support-future-defense-r-and-d
Kymeta Launches u8 MIL Hybrid Terminal,"September 1, 2021","Kymeta announced the launch of the Kymeta™ u8 MIL hybrid terminal, providing military users with a camouflaged, flexible and more robust connectivity solution for communications-on-the-move and networks-on-the-move. ",https://www.microwavejournal.com/articles/36647-kymeta-launches-u8-mil-hybrid-terminal
DIS Spearheads Satcom Industry Initiative for Development of Open Standard,"September 1, 2021","The Digital Interface Standards Working Group (DIS) has invited the satellite communications (satcom) community to collaborate on the development of an open interoperability standard for the satcom industry. 
",https://www.microwavejournal.com/articles/36646-dis-spearheads-satcom-industry-initiative-for-development-of-open-standard
DARPA Completes Key Milestone on Hypersonic Air-breathing Weapons Program,"September 1, 2021",DARPA and the U.S. Air Force (USAF) announced successful completion of captive carry tests of two variants of the Hypersonic Air-breathing Weapon Concept (HAWC) and are ready to proceed to first free-flight testing within the calendar year. ,https://www.microwavejournal.com/articles/36827-darpa-completes-key-milestone-on-hypersonic-air-breathing-weapons-program
Celestia UK Names New CEO,"August 31, 2021","Celestia UK has announced the appointment of its new CEO, Malachy Devlin. ",https://www.microwavejournal.com/articles/36643-celestia-uk-names-new-ceo
Mission Microwave Announces Award/Design-Win for Integrated Tactical Transceivers,"August 31, 2021","Mission Microwave is supplying integrated transceivers for a major defense contractor’s premier X-, Ku-, and Ka-Band Man-Portable VSAT terminals.",https://www.microwavejournal.com/articles/36621-mission-microwave-announces-award-design-win-for-integrated-tactical-transceivers
ThinKom Satellite Antennas Qualified for Operation on Intelsat Flex Networks,"August 31, 2021",ThinKom Solutions announced that its land-mobile ThinSat 300® phased array antenna has been qualified for use on Intelsat’s FlexMove for Government satellite network.,https://www.microwavejournal.com/articles/36636-thinkom-satellite-antennas-qualified-for-operation-on-intelsat-flex-networks
Radar Sensor Market: Top Trends Boosting the Industry Demand Through 2027,"August 30, 2021","Many companies are creating interesting technologies to improve the performance and quality of products and services, while keeping global radar sensor industry afloat. ",https://www.microwavejournal.com/articles/36620-radar-sensor-market-top-trends-boosting-the-industry-demand-through-2027
Analog Devices Completes Acquisition of Maxim Integrated,"August 26, 2021","Analog Devices, Inc. announced the completion of its previously announced acquisition of Maxim Integrated Products, Inc. ",https://www.microwavejournal.com/articles/36602-analog-devices-completes-acquisition-of-maxim-integrated
NXTCOMM Appoints Brad Laird as Engineering Vice President   ,"August 24, 2021",NXT Communications Corporation announced the appointment of Brad Laird as vice president of Engineering.,https://www.microwavejournal.com/articles/36592-nxtcomm-appoints-brad-laird-as-engineering-vice-president
OneWeb Announces LEO Flat-Panel Device for Terrestrial Broadband Service,"August 24, 2021","OneWeb unveiled its newest and smallest user terminal, the OW1,  to offer high speed internet connectivity to businesses, governments and communities across the globe and in remote locations.",https://www.microwavejournal.com/articles/36589-oneweb-announces-leo-flat-panel-device-for-terrestrial-broadband-service
"Lockheed Martin Develops Hybrid Antenna for 5G, Radar and Remote Sensing Applications","August 24, 2021","Lockheed Martin has invented a new type of satellite dish technology with a wide range of use on satellites and ground terminals, including space-based 5G, the (WAEFR) antenna.   ",https://www.microwavejournal.com/articles/36588-lockheed-martin-develops-hybrid-antenna-for-5g-radar-and-remote-sensing-applications
TMD Returns to DSEI 2021 with Advanced Microwave Products ,"August 23, 2021",TMD Technologies Limited will be showing two recently launched travelling wave tube-based microwave power modules at the DSEI 2021 show.,https://www.microwavejournal.com/articles/36584-tmd-returns-to-dsei-2021-with-advanced-microwave-products
HawkEye 360 Joins the Space Data Association,"August 19, 2021","HawkEye 360 is the latest company to join the Space Data Association (SDA), an international non-profit association of satellite operators.",https://www.microwavejournal.com/articles/36576-hawkeye-360-joins-the-space-data-association
"AFRL’s Drone Killer, THOR Will Welcome New Drone “Hammer”","August 19, 2021",N/A,https://www.microwavejournal.com/articles/36574-afrls-drone-killer-thor-will-welcome-new-drone-hammer
Aitech’s U-C8770 SBC is Now in Full Production,"August 19, 2021",N/A,https://www.microwavejournal.com/articles/36572-aitechs-u-c8770-sbc-is-now-in-full-production
"New Avionics Data Recorder, Storage and Transfer Systems from Mercury Systems","August 19, 2021",N/A,https://www.microwavejournal.com/articles/36571-new-avionics-data-recorder-storage-and-transfer-systems-from-mercury-systems
Northrop Grumman Demonstrates Open Architecture High Speed Connectivity,"August 18, 2021",N/A,https://www.microwavejournal.com/articles/36566-northrop-grumman-demonstrates-open-architecture-high-speed-connectivity
ThinKom Unveils New VICTS Antennas for Space Payloads,"August 17, 2021",N/A,https://www.microwavejournal.com/articles/36563-thinkom-unveils-new-victs-antennas-for-space-payloads
New Space and RF Energy Market Updates,"August 17, 2021",Learn about the New Space and RF Energy markets with these interviews with Mini-Circuits and their solutions for these areas.,https://www.microwavejournal.com/articles/36562-new-space-and-rf-energy-market-updates
Using E-Band for Wideband Satcom: Opportunities and Challenges,"August 13, 2021",N/A,https://www.microwavejournal.com/articles/36514-using-e-band-for-wideband-satcom-opportunities-and-challenges
Mercury Systems Receives $17M Order for Advanced Data Transfer Systems,"August 12, 2021",N/A,https://www.microwavejournal.com/articles/36543-mercury-systems-receives-17m-order-for-advanced-data-transfer-systems
BAE Systems to Sustain Electronic Warfare System Readiness for F-35s,"August 5, 2021",N/A,https://www.microwavejournal.com/articles/36497-bae-systems-to-sustain-electronic-warfare-system-readiness-for-f-35s
STAR Dynamics Wins USAF Program to Develop an Advanced Dynamic Stealth Verification Radar,"August 5, 2021",N/A,https://www.microwavejournal.com/articles/36495-star-dynamics-wins-usaf-program-to-develop-an-advanced-dynamic-stealth-verification-radar
BAE Systems Accelerates Development of Military Applications With Advanced Electronics,"August 4, 2021",N/A,https://www.microwavejournal.com/articles/36486-bae-systems-accelerates-development-of-military-applications-with-advanced-electronics
Arlington Capital Partners to Acquire L3Harris Technologies’ Electron Devices and Narda Microwave-West Divisions,"August 4, 2021",N/A,https://www.microwavejournal.com/articles/36485-arlington-capital-partners-to-acquire-l3harris-technologies-electron-devices-and-narda-microwave-west-divisions
Aitech Presents How COTS Electronics are Innovating Next-Gen Space Applications,"August 2, 2021",N/A,https://www.microwavejournal.com/articles/36481-aitech-presents-how-cots-electronics-are-innovating-next-gen-space-applications
Chinese Researchers Look at How to Keep Satellites Under the Radar,"August 2, 2021",N/A,https://www.microwavejournal.com/articles/36478-chinese-researchers-look-at-how-to-keep-satellites-under-the-radar
UMass Lowell Satellite a Step Closer to Launch,"July 30, 2021",N/A,https://www.microwavejournal.com/articles/36476-umass-lowell-satellite-a-step-closer-to-launch
Mercury Introduces Industry-First Heterogeneous Processing Module with Integrated AI Functionality,"July 28, 2021",N/A,https://www.microwavejournal.com/articles/36471-mercury-introduces-industry-first-heterogeneous-processing-module-with-integrated-ai-functionality
Smiths Interconnect Launches K-Band Waveguide Components for Space Applications,"July 28, 2021",N/A,https://www.microwavejournal.com/articles/36470-smiths-interconnect-launches-k-band-waveguide-components-for-space-applications
CAES Wins Contracts for Missile Seeker Technology,"July 28, 2021",N/A,https://www.microwavejournal.com/articles/36469-caes-wins-contracts-for-missile-seeker-technology
Next-Generation Stealth Missile Seekers Improve Capability and Affordability,"July 26, 2021",N/A,https://www.microwavejournal.com/articles/36456-next-generation-stealth-missile-seekers-improve-capability-and-affordability
Non-Kinetic Coyote Aces US Army Test,"July 26, 2021",N/A,https://www.microwavejournal.com/articles/36454-non-kinetic-coyote-aces-us-army-test
Kymeta Demonstrates LEO and GEO Satcom Interoperability During Military Battle Lab Exercise,"July 22, 2021",N/A,https://www.microwavejournal.com/articles/36441-kymeta-demonstrates-leo-and-geo-satcom-interoperability-during-military-battle-lab-exercise
Frequency Matters Interview: Integra/Teledyne Discuss Game Changing 100V GaN Transistors,"July 22, 2021","Microwave Journal editors Pat Hindle and Gary Lerude talk with Integra Technologies VP of Sales & Marketing, Tom Kole, and Teledyne e2v VP of Business Development, Mont Taylor, about 100V GaN transistor technology and its applications.",https://www.microwavejournal.com/articles/36418-frequency-matters-interview-integrateledyne-discuss-game-changing-100v-gan-transistors
"Passive Plus, Inc. High Reliability Screening Programs","July 21, 2021",N/A,https://www.microwavejournal.com/articles/36416-passive-plus-inc-high-reliability-screening-programs
Kymeta Awarded Placement on $950M IDIQ Contract by DoD,"July 20, 2021",N/A,https://www.microwavejournal.com/articles/36395-kymeta-awarded-placement-on-950m-idiq-contract-by-dod
Amazon Bought Facebook’s Satellite Team to Help Build Starlink Competitor,"July 16, 2021",N/A,https://www.microwavejournal.com/articles/36389-amazon-bought-facebooks-satellite-team-to-help-build-starlink-competitor
Thermal Vacuum Space Simulation Testing Made Easier                                    ,"July 16, 2021",N/A,https://www.microwavejournal.com/articles/36386-thermal-vacuum-space-simulation-testing-made-easier
Mercury Launches Aircraft-Ready OpenVPX Modules,"July 16, 2021",N/A,https://www.microwavejournal.com/articles/36385-mercury-launches-aircraft-ready-openvpx-modules
Renesas Launches High-Reliability Radiation-Hardened Plastic Portfolio For Satellites in MEO/GEO,"July 15, 2021",N/A,https://www.microwavejournal.com/articles/36382-renesas-launches-high-reliability-radiation-hardened-plastic-portfolio-for-satellites-in-meo-geo
Teledyne e2v HiRel Partners with Integra Technologies to Launch 100 V GaN/SiC RF Power for HiRel A&D Applications,"July 14, 2021","Teledyne e2v HiRel Electronics announced that it will be offering High Reliability qualified versions of California-based Integra Technologies, Inc. new 100 V GaN/SiC power transistors.",https://www.microwavejournal.com/articles/36377-teledyne-e2v-hirel-partners-with-integra-technologies-to-launch-100-v-gansic-rf-power-for-hirel-ad-applications
CesiumAstro Releases Space Qualified Software-Defined Radio with Open Reconfigurable FPGA   ,"July 14, 2021",N/A,https://www.microwavejournal.com/articles/36368-cesiumastro-releases-space-qualified-software-defined-radio-with-open-reconfigurable-fpga
QuadSAT’s State-of-the-Art Drone Technology Employed by SES for International Antenna Validation,"July 14, 2021",N/A,https://www.microwavejournal.com/articles/36365-quadsats-state-of-the-art-drone-technology-employed-by-ses-for-international-antenna-validation
ThinKom Unveils New Q/V-Band Phased-Array Satellite Antennas for Next-Generation Satellite Constellations,"July 13, 2021",N/A,https://www.microwavejournal.com/articles/36358-thinkom-unveils-new-q-v-band-phased-array-satellite-antennas-for-next-generation-satellite-constellations
Raytheon Intelligence & Space to Begin Next Generation Jammer Mid-band Production,"July 9, 2021","Raytheon Intelligence & Space, a Raytheon Technologies business (NYSE: RTX), has been awarded a $171.6 million contract for Low-Rate Initial Production Lot I, or LRIP I, of the U.S. Navy's Next Generation Jammer Mid-Band. The award advances the program from the development stage into production and deployment.",https://www.microwavejournal.com/articles/36334-raytheon-intelligence-space-to-begin-next-generation-jammer-mid-band-production
OneWeb Fully-Funded with New $500M Investment Secures $2.4B in Total Funding,"June 30, 2021",N/A,https://www.microwavejournal.com/articles/36298-oneweb-fully-funded-with-new-500m-investment-secures-24b-in-total-funding
BAE Systems Ramps F-35 Electronic Warfare System Production,"June 29, 2021",N/A,https://www.microwavejournal.com/articles/36286-bae-systems-ramps-f-35-electronic-warfare-system-production
NXTCOMM Selected by L3Harris Technologies to Develop Ku-Band Antenna for Warfighter Connectivity  ,"June 28, 2021",N/A,https://www.microwavejournal.com/articles/36283-nxtcomm-selected-by-l3harris-technologies-to-develop-ku-band-antenna-for-warfighter-connectivity
LitePoint Provides First Ultra-Wideband PHY Tester Validated for FiRa™ Consortium PHY Conformance,"June 24, 2021",N/A,https://www.microwavejournal.com/articles/36274-litepoint-provides-first-ultra-wideband-phy-tester-validated-for-fira-consortium-phy-conformance
Teledyne e2v Announces Versatile Development Kit for Signal Chains Using Quad-Channel ADC Devices ,"June 24, 2021",N/A,https://www.microwavejournal.com/articles/36273-teledyne-e2v-announces-versatile-development-kit-for-signal-chains-using-quad-channel-adc-devices
"Echodyne Expands Market for Leading CUAS Radar, EchoGuard","June 24, 2021",N/A,https://www.microwavejournal.com/articles/36272-echodyne-expands-market-for-leading-cuas-radar-echoguard
SWISSto12 and SatixFy Team Up on Advanced Payloads for MEO and GEO Telecom Satellite Programs,"June 24, 2021",N/A,https://www.microwavejournal.com/articles/36267-swissto12-and-satixfy-team-up-on-advanced-payloads-for-meo-and-geo-telecom-satellite-programs
JMA’s 5G XRAN Shines In Department of Defense Debut,"June 23, 2021",N/A,https://www.microwavejournal.com/articles/36259-jmas-5g-xran-shines-in-department-of-defense-debut
Kymeta Joins the U.S. Army’s Armored Brigade Combat Team Pilot Program,"June 22, 2021",N/A,https://www.microwavejournal.com/articles/36242-kymeta-joins-the-us-armys-armored-brigade-combat-team-pilot-program
Qorvo® Advances Radar Architecture with Reconfigurable Dual-Band GaN Power Amplifier MMICs,"June 21, 2021",N/A,https://www.microwavejournal.com/articles/36230-qorvo-advances-radar-architecture-with-reconfigurable-dual-band-gan-power-amplifier-mmics
Chief Architect of US National Security Strategy Launches Company to Protect Critical Infrastructure ,"June 18, 2021",N/A,https://www.microwavejournal.com/articles/36227-chief-architect-of-us-national-security-strategy-launches-company-to-protect-critical-infrastructure
Teledyne e2v Semiconductors and Safran Electronics & Defense Obtained French State Aid to Develop SiP Roadmap,"June 18, 2021",N/A,https://www.microwavejournal.com/articles/36226-teledyne-e2v-semiconductors-and-safran-electronics-and-defense-obtained-french-state-aid-to-develop-sip-roadmap
Fairview Microwave Releases Input Protected Low Noise Amplifiers with GaN Semiconductor Technology ,"June 15, 2021",N/A,https://www.microwavejournal.com/articles/36197-fairview-microwave-releases-input-protected-low-noise-amplifiers-with-gan-semiconductor-technology
Hensoldt Modernizes COBRA Artillery Location Radars,"June 15, 2021",N/A,https://www.microwavejournal.com/articles/36196-hensoldt-modernizes-cobra-artillery-location-radars
Teledyne e2v First to Have Fully Space-Qualified Four-Channel ADC ,"June 15, 2021",N/A,https://www.microwavejournal.com/articles/36194-teledyne-e2v-first-to-have-fully-space-qualified-four-channel-adc
Satcom: The New mmWave Frontier,"June 15, 2021",N/A,https://www.microwavejournal.com/articles/36137-satcom-the-new-mmwave-frontier
Adapting Counter-UAV Systems to the Environment,"June 15, 2021",N/A,https://www.microwavejournal.com/articles/36134-adapting-counter-uav-systems-to-the-environment
Company Showcase,"June 14, 2021",N/A,https://www.microwavejournal.com/articles/36140-company-showcase
"Fast, Spherical Near-Field Antenna Measurements for Satellites","June 14, 2021",N/A,https://www.microwavejournal.com/articles/36138-fast-spherical-near-field-antenna-measurements-for-satellites
Providing Simultaneous Transmit and Receive Capabilities for Defense Systems,"June 14, 2021",N/A,https://www.microwavejournal.com/articles/36133-providing-simultaneous-transmit-and-receive-capabilities-for-defense-systems
Kymeta Broadens Network Offerings for Government and Military Through Strategic Partnership with Comtech,"June 9, 2021",N/A,https://www.microwavejournal.com/articles/36159-kymeta-broadens-network-offerings-for-government-and-military-through-strategic-partnership-with-comtech
Hensoldt UK Supplies Kelvin Hughes Sharpeye Radar to the South African Navy,"June 4, 2021",N/A,https://www.microwavejournal.com/articles/36120-hensoldt-uk-supplies-kelvin-hughes-sharpeye-radar-to-the-south-african-navy
Airbus Defense Selects L3Harris Technologies to Provide OneSat Power Amplification Modules,"June 3, 2021",N/A,https://www.microwavejournal.com/articles/36116-airbus-defense-selects-l3harris-technologies-to-provide-onesat-power-amplification-modules
Smiths Interconnect Launches New Temperature Variable Attenuator ,"June 1, 2021",N/A,https://www.microwavejournal.com/articles/36095-smiths-interconnect-launches-new-temperature-variable-attenuator
nScrypt 3D Prints Curved Phased Array Antenna for US Air Force,"June 1, 2021",N/A,https://www.microwavejournal.com/articles/36093-nscrypt-3d-prints-curved-phased-array-antenna-for-us-air-force
Quantum Communication in Space Moves Ahead,"May 28, 2021",N/A,https://www.microwavejournal.com/articles/36089-quantum-communication-in-space-moves-ahead
Mercury Systems Acquires Pentek,"May 27, 2021","Mercury Systems, Inc. announced that it has acquired Pentek Technologies, LLC and Pentek Systems, Inc.",https://www.microwavejournal.com/articles/36080-mercury-systems-acquires-pentek
Gowanda Electronics Honored by Collins Aerospace as  Supplier of the Year for Electronic Components and Distribution,"May 25, 2021",N/A,https://www.microwavejournal.com/articles/36064-gowanda-electronics-honored-by-collins-aerospace-as-supplier-of-the-year-for-electronic-components-and-distribution
Isotropic Systems Accelerates Product Evolution Through ARTES C&G ESA Development Contract,"May 25, 2021",N/A,https://www.microwavejournal.com/articles/36063-isotropic-systems-accelerates-product-evolution-through-artes-c-and-g-esa-development-contract
Thales Delivers First Sea Fire Fully Digital Radar With Active Antenna,"May 21, 2021",N/A,https://www.microwavejournal.com/articles/36045-thales-delivers-first-sea-fire-fully-digital-radar-with-active-antenna
Comtech Awarded $2.0M Contract for Ka-Band TWTAs,"May 19, 2021",N/A,https://www.microwavejournal.com/articles/36031-comtech-awarded-20m-contract-for-ka-band-twtas
New Coaxial Packaged VCOs Cover Broad Frequency Bands,"May 19, 2021",N/A,https://www.microwavejournal.com/articles/36015-new-coaxial-packaged-vcos-cover-broad-frequency-bands
HENSOLDT to Deliver Radar Electronics for 'Quadriga' Eurofighters,"May 18, 2021",N/A,https://www.microwavejournal.com/articles/36013-hensoldt-to-deliver-radar-electronics-for-quadriga-eurofighters
WSMP® Coaxial Connectors for Aerospace Applications,"May 17, 2021",N/A,https://www.microwavejournal.com/articles/36011-wsmp-coaxial-connectors-for-aerospace-applications
Orolia Selected to Deliver the Next Generation Galileo GNSS Simulator ,"May 17, 2021",N/A,https://www.microwavejournal.com/articles/36010-orolia-selected-to-deliver-the-next-generation-galileo-gnss-simulator
